Nom du tiers_First name,Poste du tiers_ Title of first name,Compétences(details about title of first name to take into account)
Ch,Communication & Contenus,Conseil|Stratégie de positionnement|Business model|Business development|Communication|Webmarketing|Brand content|Photographie|Réalisation vidéo|Stratégie éditoriale|Stratégie webmarketing|Planning stratégique|Community management|Stratégie de communication|Communication digitale|Evénementiel|E-commerce|Communication 360°|Rédaction|Rédaction web|Conception rédaction|Marketing de contenu|Développement|Transformation digitale|Edition|Adobe InDesign|Adobe Illustrator|Adobe Photoshop|Adobe Premiere|Spark
Ma,Ingénieur Études Et Développement Confirmé,Java|Spring boot|React.js|HTML5|Amazon Web Services|AngularJS|Spring|Scrum|MongoDB|Gestion de projet|Maven|REST|Spring MVC|Méthode agile|JSON|MySQL|UML|React Native|Apache Tomcat|Jenkins|Puppet|Android|Eclipse|IntelliJ|Atlassian JIRA|Atlassian Confluence|Git|CSS3|JavaScript|jQuery|Bootstrap|Groovy|UNIX|Développement Back-End|Développement Front-End|Développeur
Au,Développeur Mobile / Web / Application,C#|Android|Java|JavaScript|Innovation|Lean startup|Node.js|Méthode agile|Gestion de projet|Gestion de projet technique|SQL|MongoDB|Microsoft Azure|Growth hacking
Pa,Chef De Projet Relations Presse & Communication,Cinéma|Relations presse|Evénementiel|Partenariats|Adobe Photoshop|Réseaux sociaux|Stratégie de communication
Ba,Développeur Web Fullstack - Cto,Développement web|CTO|Symfony|JavaScript|PHP|Linux|Fullstack|Docker|Télétravail|Node.js
Vi, Développeur Fullstack | Web & Mobile,React.js|Vue.js|Ember.js|React Native|JavaScript|Node.js|PHP|Express|MySQL|MongoDB|CSS3|HTML5|jQuery|LESS|Android|iOS|Ionic|Développement Front-End|Développement web|AngularJS|Java|Wordpress
Jé,Développeur Mobile Android - Kotlin & Firebase ,Android|Application Mobile|Développement Mobile|Firebase|Kotlin|Java|User Interface Design|Mobile Design|Mobile first|Android SDK|Android Studio|Android Wear|GitHub|Git
Ar,"Powerpoint, Animation, Illustration, Web, Édition",Vidéo|Illustration|Animation|Webdesign|Motion design|Packaging|Data visualisation|Réalisation vidéo|Microsoft Powerpoint|Infographie|site web|User Interface Design|Application Mobile|User Experience Design|Direction artistique|Identité visuelle|responsive|E-commerce|Design logo|Emailing|Affiche|site|Site vitrine|Développement web
Cl,Embedded C / C++  & Python  Engineer,C|Systèmes embarqués|Python|Linux|C++|Bluetooth Low Energy|RTOS|Docker|Microcontroleur|ARM|Git|Buildroot|IMX6|MSP430|ContikiOS|Zigbee|6LowPan|Internet des objets
Jé,Développeur Et Intégrateur Web,Création de site internet vitrine|Création de boutique en ligne|Création site-ecommerce|Création site WordPress|Création site e-commerce PrestaShop|Création boutique en ligne PrestaShop|Création site sur-mesure|Création site avec graphiste|Gestion du site avec CMSévolutif|Référencement naturel de site internet|Conseils sur les réseaux sociaux
Ta,Graphiste Freelance Senior - Faiseur D'images,Charte graphique|Site vitrine|Emailing|Graphisme|Motion design|Mise en page|Webdesign|Wordpress|Adobe Creative Suite|Affiche|Design logo|Design Bannières|Flyer|Plaquette|Adobe Illustrator|Illustration|Montage vidéo|Kakémono|Adobe Photoshop|Adobe InDesign|Réseaux sociaux|CSS3|HTML5|Carte de visite|E-commerce|newsletter|Design Newsletter|Mailchimp|Mailjet|Mailpro|Sarbacane|JavaScript|PHP|Dessin|Conception|Packaging|Microsoft Powerpoint|Réalisation vidéo|Vidéo|Joomla|Drupal
Gu,Développeur Front-End React.Js - Vue.Js,React.js|React Native|Vue.js|HTML5|CSS3|JavaScript|Git|Wordpress|Intégration web|Responsive design|Bootstrap|jQuery
Va,Développeur Fullstack - Ui/Ux Designer,HTML5|CSS3|React.js|JavaScript|Node.js|User Interface Design|User Experience Design|Bootstrap|Wordpress|Développement Front-End|Développement web|jQuery|CSS|Webdesign
Ch,Stratégie Et Accompagnement Des Transformations,Stratégie de communication|Stratégie d'entreprise|Coaching|Médias|Relations presse|Communication interne|Communication|Communication digitale|Marketing de contenu|Rédaction
Ch,Ingénieur Développeur Web & Sécurité Web,Wordpress|Prestashop|PHP|MySQL|Symfony|Laravel|Vue.js|CSS3|jQuery|Bootstrap|JavaScript|HTML5
Ab,Chef De Projet Technique,Java|C#|Développement web|Gestion de projet web|Gestion de projet|Développement Back-End|Développement|Gestion de projet technique|Atlassian JIRA|Git-SVN|Microsoft Power BI|REST|TDD|PostgreSQL|Apache Tomcat|Cloud computing|Cloud Engineer|.NET|SQL|Angular|Hibernate|User Testing|craftmanship|firewall|UML|ASP.NET MVC|Spring boot|Spring MVC|VBA
Yo,Développeur Web Full-Stack,HTML5|CSS3|JavaScript|PHP|MySQL|jQuery|Git|Adobe Photoshop|Bootstrap|Wordpress|Webdesign|CSS|Développement web|Développement Front-End|HTML|Responsive design|Développement Back-End|Intégration web|SQL
Em,Webdesigner Et Développeur Web,Site vitrine|Wordpress|E-commerce|HTML5|CSS3|JavaScript|Adobe Photoshop|Développement web|Développement Front-End|HTML|CSS|Adobe Illustrator|jQuery|Design logo|User Experience Design|Flyer|Intégration web|Intégration Responsive|Webdesign
Pa,Expert Facebook Ads - Google Ads- Traffic Manager,Facebook Marketing|Google AdWords|Traffic Management|Webmarketing|SEA|Acquisition trafic|Stratégie webmarketing|SMO|Publicité|Community management|Communication digitale|conseil web marketing|Réseaux sociaux|Stratégie de communication|SEO|Facebook
Se,Consultant Stratégie Marketing Digital ,Community management|Communication digitale|Webmastering|Réseaux sociaux|Rédaction web|Blog|Wordpress|Publicité|Stratégie de communication|Conception rédaction|Rédaction|Stratégie webmarketing|Marketing de contenu|Facebook Marketing|Webmarketing|Facebook|Communication
Mm,"Moussa Saley , Datascientist Senior",Data science|Data mining|Analyse de données|Machine learning|SAS|SQL|PYTHON|R|Deep Learning|Scikit-learn|Data visualisation|TensorFlow|Pandas|Big Data|NLP|Spark|Tableau software|modèle de machine learning avancés;|Business intelligence|Data Engineer|Keras
Al,Rédactrice Web,Rédaction SEO|Rédaction web|Adobe Premiere|Journalisme|Réalisation vidéo|Photographie|Adobe Photoshop|Montage vidéo|Adobe After Effects|Conception rédaction|Blog|Motion design|Réseaux sociaux|Vidéo|Tournage|Communication|Traduction Français Anglais|Stratégie de communication|Relecture|Correction|Montage photo|Communication digitale
Mo,Chef De Projet Ingénieur Logiciel,Python|PHP|Symfony 4|SQL|Bootstrap|JavaScript|jQuery|CSS3|HTML5|MySQL
Al,Senior Developer Ruby On Rails,Fullstack|Ruby on Rails|Gestion de projet web|React.js|JavaScript|Amazon Web Services|Wordpress|Heroku|MySQL|SASS|HTML5|PHP|CSS3|Bootstrap
Gu,Développeur Fullstack Javascript | Node.Js Vue.Js,Vue.js|feathers.js|Node.js|MongoDB|JavaScript|Docker|Linux|CSS3|HTML5|WebGL|three.js|SASS|Amazon Web Services|Webpack|Babel|ES6|Stylus|Express|noSQL|Gitlab CI|Nginx|API|REST|JSON|PHP|Stripe Connect
Sy,Graphiste & Motion Designer,Graphisme|Motion design|Webdesign|User Experience Design|User Interface Design|Adobe Illustrator|Identité visuelle|Charte graphique|Graphisme print|Design logo|Adobe Photoshop|Adobe InDesign|Flyer|Mise en page|Carte de visite
Gé,Developpeur Fullstack Java / Javascript,Spring|Spring boot|Node.js|Vue.js|Typescript|MongoDB|PostgreSQL|Keycloak|Scrum|JavaScript|Hibernate|Java|Docker|HTML5|CSS3
Jo,Développeur Full Stack Java,Maven|Bootstrap|jQuery|Java EE|Spring MVC|Spring Security|Gestion de projet|JavaScript|Spring|HTML5|CSS3|Java|GitHub|MySQL|Apache|PHP|phpMyAdmin|Wordpress|UML|Développement Front-End|CSS|SQL|AngularJS|Développement web|JAX-RS|Jersey
Co,"Ux/Ui Designer, Product Designer (Remote Only)",User Experience Design|User Interface Design|Interaction Design|Design UX|Ui/Ux|Webdesign|HTML5|CSS3|JavaScript|Sketch|Mobile Design|Adobe Illustrator|Graphisme
Ol,Chef De Projet Ar/Vr,réalité augmentée|Réalité virtuelle|Gestion de projet|Management d'équipe|Formation|facilitateur atelier|Design Thinking|Lean startup|Innovation|Créatif|Gestion de projet technique|Start-up|Méthode agile|hackathon|User Experience Design|Product management|Stratégie d'entreprise|Business development|Stratégie commerciale|Business plan|Business model|Transformation digitale
Br,Ui/Ux — Front-End — Directeur Artistique,Direction artistique|User Experience Design|User Interface Design|Communication digitale|Webdesign|Développement Front-End|Intégration web|HTML5|CSS3|Adobe Photoshop|Design logo|Wordpress|jQuery|Adobe Illustrator|PHP|Adobe InDesign|Identité visuelle|Graphisme|Charte graphique
Ai,Ingénieur Cto/Moa/Moe Technos De Digitalisation,Méthode agile|CTO|openshift|Kubernetes|CI/CD|Architecture SI|DevOps|Docker|Scrum|Git|Amazon Web Services
Gu,Developpeur Web Et Mobile,Node.js|Vue.js|Python|Git|jQuery|Flutter|Docker|Featherjs|HTML5|GitHub|Linux|CircleCI|GitLab|GitLabCI|Bash|JavaScript|CSS3
Ga,"Product Manager, Product Strategy, Head Of Product",Product management|User Research|Product Strategy|Growth Strategy|Roadmap management|Product process & organisation|Team management|Customer Journey|Service Design|SaaS B2B|Business plan|Business model|Sales Efficiency|Stratégie d'entreprise|Stratégie de positionnement|Product Marketing|Product Ownership|Delivery process|Anglais|Communication|Pitch|Lean startup|Design Thinking|Blueprint
Al,Designer Produit Et Graphiste,Design produit|Design logo|Affiche|Graphisme|Identité visuelle|Illustration|Flyer|Charte graphique|Adobe Photoshop|Adobe Illustrator|Webdesign|Motion design|Architecture SI|Adobe InDesign|Adobe After Effects|Adobe Lightroom|Adobe Dreamweaver|adobe|Graphisme print|Mise en page|Carte de visite|Packaging|Edition
Fe,Développeur Fullstack Api & Web Scraping,Node.js|JavaScript|Web scraping|Wordpress|PHP|API|Puppeteer|OpenLayers|Leaflet|MongoDB
Ma,Consultant En Stratégie Rse,RSE|stratégie|Développement durable|ISO 26000|Gestion de projet|reporting extra financier|certification|iso 14001|Bilan carbone|Analyse des parties prenantes|Analyse de risques|GRI|Communication rse|ecovadis|label lucie|b corp|engagements|biodiversité|analyse cycle de vie|innovation sociale|loi grenelle 2|objectif développement durable|raison d'être|rapport rse
Be,Chatbot,Chatbot|DialogFlow|Rasa|recast.ai|Voice Chatbot|Google Home|TensorFlow|Machine learning|Pytorch|Messenger|Data science|Scikit-learn|Python|R|NLP|Deep Learning|Angular|Node.js|JavaScript|Django
Be,Architecte Web - Chef De Projets Digitaux,Architecture web|Gestion de projet web|Développement web|PHP|HTML5|CSS3|JavaScript|SQL|MySQL|Gestion de projet|Gestion de projet technique|Développement Front-End|Développement Back-End|jQuery|Bootstrap|Wordpress
Ma,Conseil En Relations Presse / Com / Digital,Stratégie de communication|Stratégie éditoriale|production de contenus|Rédaction|Relations presse|Community management|Evénementiel|Communication|campagnes emailing|montage de sujets|Gestion de projet|Gestion de projet web|Réseaux sociaux|Veille concurrentielle|Communication digitale|Rédaction web|Brand content|Conception rédaction|Blog
Cé,Développeur Web Full Stack / Growth Hacker,Growth hacking|E-commerce|Facebook Marketing|Développement web|Développement Front-End|Email marketing|Community management|Retargeting|Marketing|Shopify|Réseaux sociaux|Communication|Webmarketing|HTML5|CSS3|CSS|JavaScript|AngularJS|Anglais|Traduction Français Anglais
Vi,Developpeur Front-End Freelance,Shopify|Développement Front-End|Webdesign|Développement web|Intégration web|CSS3|User Interface Design|HTML5
An,Vidéos Et Textes Lucratifs Pour Infopreneur,webinar|Page de vente|Copywriting|Storytelling|Montage vidéo|Youtube|Marketing de contenu|Stratégie de positionnement|Landing page|Emailing|Acquisition trafic|Email marketing|Stratégie de communication|E-commerce|Webmarketing|Vidéo|Youtube Marketing|Motion design|Adobe Premiere|Animation|Réalisation vidéo|Wordpress|Formation|Marketing|Community management|Facebook|Google AdWords|SEO|Site vitrine|Shopify|Plugin Wordpress|Facebook Marketing|Rédaction SEO|Audit SEO|Netlinking SEO|Formation SEO|Communication|Communication digitale|Communication visuelle|Adobe Photoshop|Adobe Illustrator|Adobe InDesign|Adobe After Effects|Retouche photo|Montage photo|Photographie|Design|Design Newsletter|Design Bannières
Ma,Social Media Manager/Community Manager/ Rédaction,Réseaux sociaux|Marketing|Stratégie de communication|Stratégie webmarketing|Stratégie éditoriale|Veille concurrentielle|Webmarketing|Google AdWords|Google Analytics|Facebook Marketing|Communication digitale|Marketing de contenu|Community management|Web analytics
La,Designer Et Intégrateur Web,Design produit|User Experience Design|User Interface Design|Intégration web|Conseil|Design Thinking|Adobe InDesign|Adobe Illustrator|Adobe Premiere|Adobe Photoshop|Adobe XD|Webdesign|Responsive design|HTML5|CSS3|Maquettes|Wordpress|Sketch|design graphique|Graphisme|Design logo|Charte graphique|Identité visuelle
Ga,Développeur Wordpress Et Formateur Cms,Wordpress|Formation Wordpress|CSS3|HTML5|Adobe Photoshop|SEO|Site vitrine
La,Développeur Wordpress- Site Vitrine & E-Commerce,Wordpress|WooCommerce|Développement web|CSS3|HTML5|Graphisme print|Design logo|Formation Réseaux Sociaux|Formation Wordpress|Adobe Illustrator|Webdesign|Charte graphique|Identité visuelle|Graphisme|ID 94B Z4T 8QB|Adobe Photoshop|Adobe InDesign|Illustration|Affiche|Flyer|Mise en page|Carte de visite
Gu,Concepteur De Solutions Technologiques Innovantes.,Conception|Systèmes embarqués|Développement|Gestion de projet technique|Linux|C++|Python|C#|Java|Bash|Veille concurrentielle|Conception rédaction|Git|C
Ma,Développeur Full-Stack React.Js / Node.Js,JavaScript|PHP|Java|React.js|Wordpress|Node.js|C#|.NET|MySQL|CSS3|jQuery|HTML5
Fl,Développeur Full Stack,Java|Wordpress|Microsoft Word|wix|HTML5|CSS3|Python|JavaScript|Bootstrap|MySQL
Jé,Vidéaste & Community Manager,Community management|Réalisation vidéo|Réseaux sociaux|Montage vidéo|Adobe Illustrator|Photographie|Adobe InDesign|Adobe Premiere|Adobe Lightroom|cinémagraphe|Post production|Reporting|Tournage|Marketing de contenu|Evénementiel|adobe premiere pro|Film d'entreprise|Communication digitale|Instagram|Vidéo
Pa,Chef De Projet Cybersécurité,Gestion de projet|Cybersécurité|Gestion de projet web|Gestion de projet technique|Conduite du changement|Méthode agile|Management d'équipe|Product management|scrum|CRM|Transformation digitale|Communication digitale|Stratégie de communication|Spécifications fonctionnelles|Recette fonctionnelle|PMO
Mo,Consultant Marketing/Communication- Cosmétiques,Gestion de projet web|Community management|Marketing|Stratégie de communication|Communication digitale|Etude marketing|Email marketing|Gestion de projet|Webmarketing|Stratégie commerciale|Réseaux sociaux|Stratégie webmarketing|Business plan|Marketing de contenu|Conseil|Business model
Ba,"Développeur Web, Front-End, Angular",Angular|Ionic|Node.js|Intégration web|Intégration Responsive|wEBde|AngularJS|HTML5|CSS3|MongoDB|MySQL|Android SDK|iOS|Développement web|Développement Front-End|Développement Back-End|Fullstack|Montage vidéo
Ba,Développeur Java/J2ee,Java|J2EE|AngularJS|Angular|JavaScript|HTML5|CSS3|MySQL|jQuery|Jenkins|Docker|Maven
Al,Développeur Web Back-End Senior,PHP|Magento|prestashop|MySQL|javascript|API|HTML5|CSS3|vagrant|subversion|Git|Zend|Zend 2|jQuery|linux|rest|soap|apache|nginx|bash|Prototype|ETL|Varnish|Redis|Elasticsearch|Logstash|Kibana|phpMyAdmin|PhpStorm|Netbeans|nodejs|docker|AngularJS|Doctrine|Oracle|Méthode agile|Scrum
Ma,Styliste Maille,Stylisme|Maille|Fiches techniques|Dessin|Développement produit|Fitting|Suivi production|Suivi fournisseur|Moodboard|Créatif|Adobe Photoshop|Adobe Illustrator|Adobe InDesign|Microsoft Excel|Design|Conseil Stylistique|Styliste|design textile|Textile|modélisme|Mode|collection|Tendance
Jo,Expert Qlik Sense • Qlikview,Qlik Sense|QlikView|Qlik|Data visualisation|NPrinting|Business intelligence|Data science
Ol,Développeur Front & Designer,React.js|JavaScript|CSS3|Webdesign|Intégration web|Adobe Illustrator|Adobe Photoshop|Sketch|HTML5
Ad,Développeur Php Symfony,PHP|Symfony|MySQL|React.js|JavaScript|Vue.js|CSS3|HTML5|Bootstrap|jQuery|SQL|Git
Fr,Coach Consultant Enchantement Client,Coaching|Coaching individuel|coaching de groupe|Gestion de projet|Relation Client|Expérience collaborateurs|Formation|User Experience Design|evolution professionnelle|Conduite du changement|Management d'équipe
Ma,Directrice Artistique I Graphiste I Ux-Ui Designer,Photographie|Motion design|Réalisation vidéo|Adobe Creative Suite|Graphisme|Vidéo|Direction artistique|Reportage|Transformation digitale|Application Mobile|Journalisme|Stratégie de communication|Communication digitale|Marketing|Communication 360°|Management d'équipe|Adobe Illustrator|Adobe InDesign|Mise en page|Communication print|Graphisme print|Charte graphique|Adobe Photoshop|Design logo|Responsive design|Communication|Infographie|Catalogue|Carte de visite|Flyer|Design Bannières|Design produit|Webdesign|Développement web|Développement Mobile|Wordpress|Site vitrine|Evénementiel|Webmarketing|Gestion de projet web|Rédaction web|Stratégie webmarketing|Illustration|Formation webmarketing|Formation Photoshop|PAO|Design Newsletter|Montage photo|Retouche photo|Post production
Da,Conseil En Pilotage De Projets,Gestion de projet technique|Coopération internationale|Négociation contrats|Orientation résultats|Mise en place d'équipe|Identification des risques|Pilotage task force|Reporting|Pilotage des coûts|Pilotage de la qualité|Pilotage des délais|Gestion des ressources|Electronique|Mécanique|Moteurs|Capteurs|CAO
